locus_tag	simbolo	alias	tipo	producto	es_tf	fuente_tf	fuente	sensible_mayusculas
PA4392		PA4392	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4393	ampG	PA4393	protein_coding	AmpG protein	false		refseq|kegg|uniprot	false
PA4394		PA4394	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4395		PA4395	protein_coding	nucleotide-binding protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA4396		PA4396	protein_coding	two-component response regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot	false
PA4397	panE	PA4397	protein_coding	2-dehydropantoate 2-reductase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4398		PA4398	protein_coding	two-component sensor	true	go_0006355|kw_two_component	refseq|kegg|uniprot	false
PA4399		PA4399	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4400		PA4400	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4401		PA4401	protein_coding	glutathione S-transferase	false		refseq|kegg|uniprot	false
PA4402	argJ	PA4402	protein_coding	bifunctional ornithine acetyltransferase/N-acetylglutamate synthase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4403	secA	PA4403	protein_coding	preprotein translocase subunit SecA	false		refseq|kegg|uniprot|uniprot_especie	false
PA4404		PA4404	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4405		PA4405	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4406	lpxC	PA4406|envA	protein_coding	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4406.1		PA4406.1	ncRNA	Not available	false		refseq|kegg	false
PA4407	ftsZ	PA4407	protein_coding	cell division protein FtsZ	false		refseq|kegg|uniprot|uniprot_especie	false
PA4408	ftsA	PA4408	protein_coding	cell division protein FtsA	false		refseq|kegg|uniprot|uniprot_especie	false
PA4409	ftsQ	PA4409	protein_coding	cell division protein FtsQ	false		refseq|kegg|uniprot|uniprot_especie	false
PA4410	ddlB	PA4410	protein_coding	D-alanine--D-alanine ligase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4411	murC	PA4411	protein_coding	UDP-N-acetylmuramate--L-alanine ligase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4412	murG	PA4412	protein_coding	undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4413	ftsW	PA4413	protein_coding	cell division protein FtsW	false		refseq|kegg|uniprot	false
PA4414	murD	PA4414	protein_coding	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4415	mraY	PA4415	protein_coding	phospho-N-acetylmuramoyl-pentapeptide-transferase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4416	murF	PA4416	protein_coding	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	false		refseq|kegg|uniprot	false
PA4417	murE	PA4417	protein_coding	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4418	ftsI	PA4418|pbpB	protein_coding	penicillin-binding protein 3	false		refseq|kegg|uniprot|uniprot_especie	false
PA4419	ftsL	PA4419	protein_coding	cell division protein FtsL	false		refseq|kegg|uniprot|uniprot_especie	false
PA4420	rsmH	PA4420|mraW	protein_coding	S-adenosyl-methyltransferase MraW	false		refseq|kegg|uniprot|uniprot_especie	false
PA4421	mraZ	PA4421	protein_coding	cell division protein MraZ	true	go_0003700|kw_transcription_regulation	refseq|kegg|uniprot|uniprot_especie	false
PA4421.1	rnpB	PA4421.1	ncRNA	RNA component of RNaseP, RnpB	false		refseq|kegg	false
PA4422	rsmI	PA4422	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA4423		PA4423	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4424		PA4424	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA4425	gmhA	PA4425	protein_coding	phosphoheptose isomerase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4426		PA4426	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4427	sspB	PA4427	protein_coding	ClpXP protease specificity-enhancing factor	false		refseq|kegg|uniprot	false
PA4428	sspA	PA4428	protein_coding	stringent starvation protein A	false		refseq|kegg|uniprot	false
PA4429		PA4429	protein_coding	cytochrome C1	false		refseq|kegg|uniprot	false
PA4430		PA4430	protein_coding	cytochrome b	false		refseq|kegg|uniprot	false
PA4431		PA4431	protein_coding	iron-sulfur protein	false		refseq|kegg|uniprot	false
PA4432	rpsI	PA4432	protein_coding	30S ribosomal protein S9	false		refseq|kegg|uniprot|uniprot_especie	false
PA4433	rplM	PA4433	protein_coding	50S ribosomal protein L13	false		refseq|kegg|uniprot|uniprot_especie	false
PA4434		PA4434	protein_coding	oxidoreductase	false		refseq|kegg|uniprot	false
PA4435		PA4435	protein_coding	acyl-CoA dehydrogenase	false		refseq|kegg|uniprot	false
PA4436		PA4436	protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot	false
PA4437		PA4437	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4438	zapE	PA4438	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4439	trpS	PA4439	protein_coding	tryptophan--tRNA ligase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4440		PA4440	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4441		PA4441	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4442	cysN	PA4442|cysNC	protein_coding	bifunctional sulfate adenylyltransferase subunit 1/adenylylsulfate kinase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4443	cysD	PA4443	protein_coding	sulfate adenylyltransferase subunit 2	false		refseq|kegg|uniprot|uniprot_especie	false
PA4444	mltB1	PA4444	protein_coding	murein hydrolase B	false		refseq|kegg|uniprot	false
PA4445		PA4445	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA4446	algW	PA4446	protein_coding	AlgW protein	false		refseq|kegg|uniprot	false
PA4447	hisC1	PA4447	protein_coding	histidinol-phosphate aminotransferase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4448	hisD	PA4448	protein_coding	histidinol dehydrogenase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4449	hisG	PA4449	protein_coding	ATP phosphoribosyltransferase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4450	murA	PA4450	protein_coding	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4451		PA4451	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4451.1		PA4451.1	ncRNA	P35	false		refseq|kegg	false
PA4452		PA4452	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4453		PA4453	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4454		PA4454	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4455		PA4455	protein_coding	ABC transporter permease	false		refseq|kegg|uniprot	false
PA4456		PA4456	protein_coding	ABC transporter ATP-binding protein	false		refseq|kegg|uniprot	false
PA4457	kdsD	PA4457	protein_coding	arabinose-5-phosphate isomerase KdsD	false		refseq|kegg|uniprot|uniprot_especie	false
PA4458		PA4458	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4459	lptC	PA4459	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4460	lptH	PA4460	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA4461		PA4461	protein_coding	ABC transporter ATP-binding protein	false		refseq|kegg|uniprot	false
PA4462	rpoN	PA4462	protein_coding	RNA polymerase factor sigma-54	true	collectf|go_0006355|kw_sigma_factor|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot|uniprot_especie	false
PA4463		PA4463	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4464	ptsN	PA4464	protein_coding	nitrogen regulatory IIA protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA4465		PA4465	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA4466	ptsH	PA4466	protein_coding	phosphoryl carrier protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA4467		PA4467	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4468	sodM	PA4468|sodA	protein_coding	superoxide dismutase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4469		PA4469	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4470	fumC1	PA4470	protein_coding	fumarate hydratase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4471		PA4471	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4472	pmbA	PA4472	protein_coding	PmbA protein	false		refseq|kegg|uniprot	false
PA4473	darP	PA4473	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA4474		PA4474	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4475		PA4475	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4476	yhdP	PA4476	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA4477	cafA	PA4477	protein_coding	cytoplasmic axial filament protein	false		refseq|kegg|uniprot	false
PA4478		PA4478	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA4479	mreD	PA4479	protein_coding	rod shape-determining protein MreD	false		refseq|kegg|uniprot	false
PA4480	mreC	PA4480	protein_coding	rod shape-determining protein MreC	false		refseq|kegg|uniprot	false
PA4481	mreB	PA4481	protein_coding	rod shape-determining protein MreB	false		refseq|kegg|uniprot	false
PA4482	gatC	PA4482	protein_coding	aspartyl/glutamyl-tRNA amidotransferase subunit C	false		refseq|kegg|uniprot|uniprot_especie	false
PA4483	gatA	PA4483	protein_coding	aspartyl/glutamyl-tRNA amidotransferase subunit A	false		refseq|kegg|uniprot|uniprot_especie	false
PA4484	gatB	PA4484	protein_coding	aspartyl/glutamyl-tRNA amidotransferase subunit B	false		refseq|kegg|uniprot|uniprot_especie	false
PA4485	rlpA	PA4485	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4486		PA4486	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4487		PA4487	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4488		PA4488	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4489		PA4489	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA4490		PA4490	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA4491		PA4491	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4492		PA4492	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4493	roxR	PA4493	protein_coding	DNA-binding response regulator RoxR	true	go_0006355|kw_transcription_regulation|kw_two_component|producto_refseq	refseq|kegg|uniprot	false
PA4494	roxS	PA4494	protein_coding	sensor histidine kinase RoxS	false		refseq|kegg|uniprot	false
PA4495		PA4495	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4496		PA4496	protein_coding	ABC transporter	false		refseq|kegg|uniprot	false
PA4497		PA4497	protein_coding	ABC transporter	false		refseq|kegg|uniprot|uniprot_especie	false
PA4498		PA4498	protein_coding	metallopeptidase	false		refseq|kegg|uniprot	false
PA4499		PA4499	protein_coding	transcriptional regulator	true	go_0003700|go_0006355|producto_refseq	refseq|kegg|uniprot	false
PA4500		PA4500	protein_coding	ABC transporter	false		refseq|kegg|uniprot|uniprot_especie	false
PA4501	opdP	PA4501	protein_coding	glycine-glutamate dipeptide porin OpdP	false		refseq|kegg|uniprot	false
PA4502		PA4502	protein_coding	ABC transporter	false		refseq|kegg|uniprot	false
PA4503		PA4503	protein_coding	ABC transporter permease	false		refseq|kegg|uniprot	false
PA4504		PA4504	protein_coding	ABC transporter permease	false		refseq|kegg|uniprot	false
PA4505		PA4505	protein_coding	ABC transporter ATP-binding protein	false		refseq|kegg|uniprot	false
PA4506		PA4506	protein_coding	peptide ABC transporter ATP-binding protein	false		refseq|kegg|uniprot	false
PA4507		PA4507	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4508		PA4508	protein_coding	transcriptional regulator	true	go_0006355|kw_transcription_regulation|producto_refseq	refseq|kegg|uniprot	false
PA4509		PA4509	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4510		PA4510	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4511	pxpA3	PA4511	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA4512	lpxO1	PA4512	protein_coding	lipopolysaccharide biosynthetic protein LpxO	false		refseq|kegg|uniprot	false
PA4513		PA4513	protein_coding	oxidoreductase	false		refseq|kegg|uniprot	false
PA4514	piuA	PA4514	protein_coding	iron transport outer membrane receptor	false		refseq|kegg|uniprot|uniprot_especie	false
PA4515	piuC	PA4515	protein_coding	hydroxylase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4516		PA4516	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4517		PA4517	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4518		PA4518	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4519	speC	PA4519	protein_coding	ornithine decarboxylase	false		refseq|kegg|uniprot	false
PA4520		PA4520	protein_coding	chemotaxis transducer	false		refseq|kegg|uniprot	false
PA4521		PA4521	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4522	ampD	PA4522	protein_coding	N-acetyl-anhydromuranmyl-L-alanine amidase	false		refseq|kegg|uniprot	false
PA4523		PA4523	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4524	nadC	PA4524	protein_coding	nicotinate-nucleotide pyrophosphorylase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4524.1		PA4524.1	tRNA	tRNA-Thr	false		refseq|kegg	false
PA4525	pilA	PA4525|fimA	protein_coding	type 4 fimbrial protein PilA	false		refseq|kegg|uniprot|uniprot_especie	false
PA4526	pilB	PA4526	protein_coding	type 4 fimbrial biogenesis protein PilB	false		refseq|kegg|uniprot|uniprot_especie	false
PA4527	pilC	PA4527	pseudogene	pseudogene	false		refseq|kegg|uniprot|uniprot_especie	false
PA4528	pilD	PA4528|xcpA	protein_coding	type 4 prepilin peptidase PilD	false		refseq|kegg|uniprot|uniprot_especie	false
PA4529	coaE	PA4529	protein_coding	dephospho-CoA kinase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4530	yacG	PA4530	protein_coding	zinc-binding protein	true	go_0006355	refseq|kegg|uniprot|uniprot_especie	false
PA4531		PA4531	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4532		PA4532	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4533		PA4533	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4534		PA4534	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4535		PA4535	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4536		PA4536	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4537		PA4537	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4538	ndh	PA4538	protein_coding	NADH dehydrogenase	false		refseq|kegg|uniprot	true
PA4539		PA4539	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4540		PA4540	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4541		PA4541	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4541.1		PA4541.1	tRNA	tRNA-Lys	false		refseq|kegg	false
PA4541.2		PA4541.2	tRNA	tRNA-Pro	false		refseq|kegg	false
PA4541.3		PA4541.3	tRNA	tRNA-Asn	false		refseq|kegg	false
PA4542	clpB	PA4542	protein_coding	chaperone protein ClpB	false		refseq|kegg|uniprot|uniprot_especie	false
PA4543	pgeF	PA4543	protein_coding	hypothetical protein	false		refseq|kegg|uniprot|uniprot_especie	false
PA4544	rluD	PA4544	protein_coding	pseudouridine synthase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4545	comL	PA4545|bamD	protein_coding	competence protein ComL	false		refseq|kegg|uniprot|uniprot_especie	false
PA4546	pilS	PA4546	protein_coding	two-component sensor PilS	true	kw_two_component	refseq|kegg|uniprot|uniprot_especie	false
PA4547	pilR	PA4547	protein_coding	two-component response regulator PilR	true	kw_transcription_regulation|kw_two_component|producto_refseq	refseq|kegg|uniprot|uniprot_especie	false
PA4548	thiO	PA4548	protein_coding	D-amino acid oxidase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4549	fimT	PA4549	protein_coding	type 4 fimbrial biogenesis protein FimT	false		refseq|kegg|uniprot	false
PA4550	fimU	PA4550	protein_coding	type 4 fimbrial biogenesis protein FimU	false		refseq|kegg|uniprot	false
PA4551	pilV	PA4551	protein_coding	type 4 fimbrial biogenesis protein PilV	false		refseq|kegg|uniprot	false
PA4552	pilW	PA4552	protein_coding	type 4 fimbrial biogenesis protein PilW	false		refseq|kegg|uniprot	false
PA4553	pilX	PA4553	protein_coding	type 4 fimbrial biogenesis protein PilX	false		refseq|kegg|uniprot	false
PA4554	pilY1	PA4554	protein_coding	type 4 fimbrial biogenesis protein PilY1	false		refseq|kegg|uniprot|uniprot_especie	false
PA4555	pilY2	PA4555	protein_coding	type 4 fimbrial biogenesis protein PilY2	false		refseq|kegg|uniprot	false
PA4556	pilE	PA4556	protein_coding	type 4 fimbrial biogenesis protein PilE	false		refseq|kegg|uniprot|uniprot_especie	false
PA4557	lytB	PA4557|ispH	protein_coding	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4558		PA4558	protein_coding	FkbP-type peptidyl-prolyl cis-trans isomerase	false		refseq|kegg|uniprot	false
PA4559	lspA	PA4559|ls	protein_coding	lipoprotein signal peptidase	false		refseq|kegg|uniprot|uniprot_especie	true
PA4560	ileS	PA4560	protein_coding	isoleucine--tRNA ligase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4561	ribF	PA4561	protein_coding	bifunctional riboflavin kinase/FMN adenylyltransferase	false		refseq|kegg|uniprot	false
PA4562	murJ	PA4562	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4563	rpsT	PA4563	protein_coding	30S ribosomal protein S20	false		refseq|kegg|uniprot|uniprot_especie	false
PA4564		PA4564	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4565	proB	PA4565	protein_coding	gamma-glutamyl kinase	false		refseq|kegg|uniprot|uniprot_especie	false
PA4566	obg	PA4566	protein_coding	GTPase ObgE	false		refseq|kegg|uniprot|uniprot_especie	true
PA4567	rpmA	PA4567	protein_coding	50S ribosomal protein L27	false		refseq|kegg|uniprot|uniprot_especie	false
PA4568	rplU	PA4568	protein_coding	50S ribosomal protein L21	false		refseq|kegg|uniprot|uniprot_especie	false
PA4569	ispB	PA4569	protein_coding	octaprenyl-diphosphate synthase	false		refseq|kegg|uniprot	false
PA4570		PA4570	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
PA4571		PA4571	protein_coding	cytochrome C	false		refseq|kegg|uniprot	false
PA4572	fklB	PA4572	protein_coding	peptidyl-prolyl cis-trans isomerase FklB	false		refseq|kegg|uniprot	false
PA4573		PA4573	protein_coding	hypothetical protein	false		refseq|kegg|uniprot	false
