locus_tag	simbolo	alias	tipo	producto	es_tf	fuente_tf	fuente	sensible_mayusculas
PA0347	glpQ		protein_coding	glycerophosphoryl diester phosphodiesterase	false		refseq|uniprot	false
PA0348			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0349			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0350	folA		protein_coding	dihydrofolate reductase	false		refseq|uniprot	false
PA0351			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0352			protein_coding	transporter	false		refseq|uniprot	false
PA0353	ilvD		protein_coding	dihydroxy-acid dehydratase	false		refseq|uniprot	false
PA0354			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0355	pfpI		protein_coding	protease PfpI	false		refseq|uniprot	false
PA0356			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0357	mutM	fpg	protein_coding	formamidopyrimidine-DNA glycosylase	false		refseq|uniprot	true
PA0358			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0359			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0360			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0361			protein_coding	gamma-glutamyltranspeptidase	false		refseq|uniprot	false
PA0362	fdx1		protein_coding	4Fe-4S ferredoxin	false		refseq|uniprot	false
PA0363	coaD		protein_coding	phosphopantetheine adenylyltransferase	false		refseq|uniprot	false
PA0364			protein_coding	oxidoreductase	false		refseq|uniprot	false
PA0365			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0366	calB		protein_coding	coniferyl aldehyde dehydrogenase	false		refseq|uniprot	false
PA0367			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|producto_refseq	refseq|uniprot	false
PA0368			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0369			pseudogene		false		refseq|uniprot	false
PA0370			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0371			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0372			protein_coding	zinc protease	false		refseq|uniprot	false
PA0373	ftsY		protein_coding	signal recognition particle receptor FtsY	false		refseq|uniprot	false
PA0374	ftsE		protein_coding	cell division protein FtsE	false		refseq|uniprot	false
PA0375	ftsX		protein_coding	cell division protein FtsX	false		refseq|uniprot	false
PA0376	rpoH		protein_coding	RNA polymerase sigma factor RpoH	true	kw_transcription_regulation|kw_sigma_factor|producto_refseq	refseq|uniprot	false
PA0377			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0378	mtgA		protein_coding	monofunctional biosynthetic peptidoglycan transglycosylase	false		refseq|uniprot	false
PA0379			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0380			protein_coding	sulfur carrier protein ThiS	false		refseq|uniprot	false
PA0381	thiG		protein_coding	thiazole synthase	false		refseq|uniprot	false
PA0382	micA	trmB	protein_coding	tRNA (guanine-N(7)-)-methyltransferase	false		refseq|uniprot	false
PA0383			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0384			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0385			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0386			protein_coding	coproporphyrinogen III oxidase	false		refseq|uniprot	false
PA0387			protein_coding	non-canonical purine NTP pyrophosphatase	false		refseq|uniprot	false
PA0388			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0389			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0390	metX	metXS	protein_coding	homoserine O-acetyltransferase	false		refseq|uniprot	false
PA0391			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0392			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0393	proC		protein_coding	pyrroline-5-carboxylate reductase	false		refseq|uniprot	false
PA0394			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0395	pilT		protein_coding	twitching motility protein PilT	false		refseq|uniprot	false
PA0396	pilU		protein_coding	twitching motility protein PilU	false		refseq|uniprot	false
PA0397			protein_coding	cation efflux system protein	false		refseq|uniprot	false
PA0398			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0399			protein_coding	cystathionine beta-synthase	false		refseq|uniprot	false
PA0400			protein_coding	cystathionine gamma-lyase	false		refseq|uniprot	false
PA0401	pyrX		protein_coding	dihydroorotase	false		refseq|uniprot	false
PA0402	pyrB		protein_coding	aspartate carbamoyltransferase	false		refseq|uniprot	false
PA0403	pyrR		protein_coding	bifunctional pyrimidine regulatory protein PyrR/uracil phosphoribosyltransferase	true	go_0006355|kw_transcription_regulation	refseq|uniprot	false
PA0404			protein_coding	Holliday junction resolvase	false		refseq|uniprot	false
PA0405	algH		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0406	tonB3		protein_coding	transporter TonB	false		refseq|uniprot	false
PA0407	gshB		protein_coding	glutathione synthetase	false		refseq|uniprot	false
PA0408	pilG		protein_coding	pilus biosynthesis/twitching motility protein PilG	true	kw_two_component	refseq|uniprot	false
PA0409	pilH		protein_coding	twitching motility protein PilH	true	kw_two_component	refseq|uniprot	false
PA0410	pilI		protein_coding	twitching motility protein PilI	false		refseq|uniprot	false
PA0411	pilJ		protein_coding	twitching motility protein PilJ	false		refseq|uniprot	false
PA0412	pilK		protein_coding	methyltransferase PilK	false		refseq|uniprot	false
PA0413	chpA		protein_coding	chemotactic signal transduction system protein	true	kw_two_component	refseq|uniprot	false
PA0414	chpB		protein_coding	methylesterase	false		refseq|uniprot	false
PA0415	chpC		protein_coding	chemotaxis protein	false		refseq|uniprot	false
PA0416	chpD		protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA0417	chpE		protein_coding	chemotactic transduction protein ChpE	false		refseq|uniprot	false
PA0418			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0419			protein_coding	16S ribosomal RNA methyltransferase RsmE	false		refseq|uniprot	false
PA0420	bioA		protein_coding	adenosylmethionine--8-amino-7-oxononanoate aminotransferase BioA	false		refseq|uniprot	false
PA0421			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0422			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0423	pasP		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0424	mexR		protein_coding	multidrug resistance operon repressor MexR	true	kw_transcription_regulation	refseq|uniprot	false
PA0425	mexA		protein_coding	multidrug resistance protein MexA	false		refseq|uniprot	false
PA0426	mexB		protein_coding	multidrug resistance protein MexB	false		refseq|uniprot	false
PA0427	oprM	oprK	protein_coding	outer membrane protein OprM	false		refseq|uniprot	false
PA0428	rhlE		protein_coding	ATP-dependent RNA helicase	false		refseq|uniprot	false
PA0429			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0430	metF		protein_coding	5,10-methylenetetrahydrofolate reductase	false		refseq|uniprot	false
PA0431			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0432	sahH	ahcY	protein_coding	adenosylhomocysteinase	false		refseq|uniprot	false
PA0433			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0434			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0435			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0436			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA0437	codA		protein_coding	cytosine deaminase	false		refseq|uniprot	false
PA0438	codB		protein_coding	cytosine permease	false		refseq|uniprot	false
PA0439			protein_coding	dihydropyrimidine dehydrogenase	false		refseq|uniprot	false
PA0440			protein_coding	oxidoreductase	false		refseq|uniprot	false
PA0441	dht		protein_coding	D-hydantoinase/dihydropyrimidinase	false		refseq|uniprot	true
PA0442			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0443			protein_coding	transporter	false		refseq|uniprot	false
PA0444			protein_coding	allantoate amidohydrolase	false		refseq|uniprot	false
PA0445			protein_coding	transposase	false		refseq	false
PA0446			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0447	gcdH		protein_coding	glutaryl-CoA dehydrogenase	false		refseq|uniprot	false
PA0448			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA0449			protein_coding	acyl-CoA thioesterase	false		refseq|uniprot	false
PA0450			protein_coding	phosphate transporter	false		refseq|uniprot	false
PA0451			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0452			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0454			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0455	dbpA		protein_coding	ATP-dependent RNA helicase DbpA	false		refseq|uniprot	false
PA0456			protein_coding	cold-shock protein	false		refseq|uniprot	false
PA0457			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0457.1			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0458			protein_coding	major facilitator superfamily transporter	false		refseq|uniprot	false
PA0459			protein_coding	chaperone protein ClpB	false		refseq|uniprot	false
PA0460			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0461			protein_coding	acyltransferase	false		refseq|uniprot	false
PA0462			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0463	creB		protein_coding	DNA-binding response regulator CreB	true	go_0006355|kw_transcription_regulation|kw_two_component|producto_refseq	refseq|uniprot	false
PA0464	creC		protein_coding	sensory histidine kinase CreC	true	kw_two_component	refseq|uniprot	false
PA0465	creD		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0466			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0467			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0468			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0469			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0470	fiuA		protein_coding	ferrichrome receptor FiuA	false		refseq|uniprot	false
PA0471			protein_coding	transmembrane sensor	false		refseq|uniprot	false
PA0472			protein_coding	RNA polymerase sigma factor	true	go_0006355|kw_transcription_regulation|kw_sigma_factor|producto_refseq	refseq|uniprot	false
PA0473			protein_coding	glutathione S-transferase	false		refseq|uniprot	false
PA0474			protein_coding	esterase	false		refseq|uniprot	false
PA0475			protein_coding	transcriptional regulator	true	kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA0476			protein_coding	permease	false		refseq|uniprot	false
PA0477			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA0478			protein_coding	N-acetyltransferase	false		refseq|uniprot	false
PA0479			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA0480			protein_coding	3-oxoadipate enol-lactonase	false		refseq|uniprot	false
PA0481			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0482	glcB		protein_coding	malate synthase G	false		refseq|uniprot	false
PA0483			protein_coding	acetyltransferase	false		refseq|uniprot	false
PA0484			protein_coding	hypothetical protein	true	go_0006355	refseq|uniprot	false
PA0485			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0486	srkA		protein_coding	serine/threonine protein kinase	false		refseq|uniprot	false
PA0487			protein_coding	molybdenum transport regulator	true	go_0003700|go_0006355	refseq|uniprot	false
PA0488			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0489			protein_coding	phosphoribosyl transferase	false		refseq|uniprot	false
PA0490			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0491			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA0492	pxpA1		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0493			protein_coding	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit	false		refseq|uniprot	false
PA0494			protein_coding	acetyl-CoA carboxylase biotin carboxylase subunit	false		refseq|uniprot	false
PA0495			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0496			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0497			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0498			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0499			protein_coding	pili assembly chaperone	false		refseq|uniprot	false
PA0500	bioB		protein_coding	biotin synthase	false		refseq|uniprot	false
PA0501	bioF		protein_coding	8-amino-7-oxononanoate synthase	false		refseq|uniprot	false
PA0502			protein_coding	biotin biosynthesis protein BioH	false		refseq|uniprot	false
PA0503	bioC		protein_coding	biotin synthesis protein BioC	false		refseq|uniprot	false
PA0504	bioD		protein_coding	ATP-dependent dethiobiotin synthetase BioD	false		refseq|uniprot	false
PA0505			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0506			protein_coding	acyl-CoA dehydrogenase	false		refseq|uniprot	false
PA0507			protein_coding	acyl-CoA dehydrogenase	false		refseq|uniprot	false
PA0508			protein_coding	acyl-CoA dehydrogenase	false		refseq|uniprot	false
PA0509	nirN		protein_coding	cytochrome C	false		refseq|uniprot	false
PA0510			protein_coding	uroporphyrin-III C-methyltransferase	false		refseq|uniprot	false
PA0511	nirJ		protein_coding	heme d1 biosynthesis protein NirJ	false		refseq|uniprot	false
PA0512	nirH		protein_coding	heme d1 biosynthesis protein NirH	false		refseq|uniprot	false
PA0513	nirG		protein_coding	heme d1 biosynthesis protein NirG	true	go_0003700|go_0006355	refseq|uniprot	false
PA0514	nirL		protein_coding	heme d1 biosynthesis protein NirL	true	go_0003700|go_0006355	refseq|uniprot	false
PA0515	nirD		protein_coding	heme d1 biosynthesis protein NirD	true	go_0003700|go_0006355	refseq|uniprot	false
PA0516	nirF		protein_coding	heme d1 biosynthesis protein NirF	false		refseq|uniprot	false
PA0517	nirC		protein_coding	cytochrome c55X	false		refseq|uniprot	false
PA0518	nirM		protein_coding	cytochrome C-551	false		refseq|uniprot	false
PA0519	nirS		protein_coding	nitrite reductase	false		refseq|uniprot	false
PA0520	nirQ		protein_coding	denitrification regulatory protein NirQ	true	kw_transcription_regulation	refseq|uniprot	false
PA0521			protein_coding	cytochrome C oxidase subunit	false		refseq|uniprot	false
PA0522			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA0523	norC		protein_coding	nitric oxide reductase subunit C	false		refseq|uniprot	false
PA0524	norB		protein_coding	nitric oxide reductase subunit B	false		refseq|uniprot	false
PA0525			protein_coding	denitrification protein NorD	false		refseq|uniprot	false
PA0526			protein_coding	hypothetical protein	false		refseq|uniprot	false
